timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G)
1522508455.991170,0.139674,-0.033631,0.059072,-0.085145,0.018688,0.032791,0.139142,0.033624,-0.989701,0.000506,-0.019540,-0.004256
1522508456.011007,0.139967,-0.034305,0.059727,-0.054763,0.016779,0.019320,0.139429,0.034299,-0.989638,-0.004663,-0.008954,-0.000001
1522508456.030874,0.140351,-0.033821,0.060203,-0.009405,0.020395,0.018924,0.139811,0.033815,-0.989601,-0.007502,-0.012361,0.000892
1522508456.050741,0.140746,-0.032936,0.060416,-0.000626,0.016157,0.006214,0.140205,0.032930,-0.989575,-0.003471,-0.015413,-0.003452
1522508456.070607,0.140961,-0.032337,0.060454,0.014574,0.010920,0.001126,0.140421,0.032331,-0.989564,-0.004740,-0.011854,0.001893
1522508456.090474,0.141029,-0.031569,0.060340,0.030815,0.008920,-0.001819,0.140492,0.031564,-0.989578,-0.012227,-0.011499,0.010590
1522508456.110341,0.141067,-0.030921,0.060174,0.017871,0.010936,-0.005264,0.140532,0.030917,-0.989593,-0.014769,-0.017168,0.014969
1522508456.130208,0.141193,-0.030676,0.060026,-0.019918,0.012735,-0.009092,0.140658,0.030671,-0.989583,-0.013003,-0.015946,0.017430
1522508456.150075,0.141291,-0.031248,0.059889,-0.042567,0.011453,-0.012657,0.140753,0.031243,-0.989552,-0.008306,-0.010171,0.022831
1522508456.169942,0.141278,-0.032044,0.059743,-0.056562,0.008106,-0.016068,0.140736,0.032039,-0.989529,-0.005330,-0.003184,0.020901
1522508456.189809,0.141159,-0.032855,0.059453,-0.055394,0.005954,-0.024621,0.140614,0.032849,-0.989519,-0.005589,0.006717,0.016482
1522508456.209676,0.140932,-0.033562,0.059007,-0.048790,-0.006849,-0.030839,0.140387,0.033555,-0.989528,-0.007743,0.000640,0.012553
1522508456.229543,0.140702,-0.034435,0.058516,-0.055254,-0.007984,-0.032007,0.140155,0.034429,-0.989531,-0.010425,-0.000707,0.012511
1522508456.249410,0.140563,-0.035444,0.058220,-0.053233,-0.006859,-0.016952,0.140013,0.035437,-0.989515,-0.003660,-0.007544,0.022368
1522508456.269277,0.140512,-0.036462,0.058181,-0.043684,0.003970,-0.004013,0.139957,0.036454,-0.989486,-0.000766,-0.009537,0.026779
1522508456.289144,0.140828,-0.037084,0.058429,-0.025634,0.030946,0.015348,0.140266,0.037076,-0.989419,-0.007408,-0.005231,0.029550
1522508456.309011,0.141781,-0.036969,0.059064,0.009591,0.064516,0.043503,0.141210,0.036961,-0.989289,-0.002492,-0.002720,0.026567
