timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G)
1522507948.380978,0.410985,-0.312413,0.084483,0.128419,0.086727,-0.093313,0.380174,0.307356,-0.872353,0.027999,0.044253,0.012215
1522507948.400845,0.408774,-0.309256,0.080334,0.220344,-0.035740,-0.151948,0.378628,0.304350,-0.874078,0.024051,-0.002135,-0.015907
1522507948.420712,0.407677,-0.306863,0.076852,0.165475,0.005712,-0.081239,0.377956,0.302070,-0.875159,-0.037090,-0.021980,-0.005502
1522507948.440587,0.407174,-0.304706,0.073718,0.209559,0.041440,-0.078736,0.377774,0.300013,-0.875945,-0.044400,-0.005167,0.012267
1522507948.460454,0.407770,-0.303119,0.070731,0.173856,0.064660,-0.087028,0.378484,0.298499,-0.876155,-0.027852,-0.033454,0.019100
1522507948.480321,0.408994,-0.301213,0.067660,0.137566,0.062068,-0.134830,0.379782,0.296679,-0.876212,-0.013113,-0.025866,0.018424
1522507948.500188,0.407916,-0.300191,0.063306,0.140827,0.055686,-0.133638,0.378957,0.295703,-0.876899,0.001994,0.008679,0.011497
1522507948.520055,0.407654,-0.298887,0.059189,0.122703,0.121734,-0.200054,0.378880,0.294457,-0.877351,-0.018986,0.015449,0.025300
1522507948.539922,0.407744,-0.297047,0.051529,0.294572,0.146432,-0.345810,0.379173,0.292698,-0.877813,-0.003822,0.075252,0.040624
1522507948.559758,0.407858,-0.293795,0.042981,0.262919,0.135556,-0.303243,0.379648,0.289586,-0.878639,-0.028651,-0.002202,0.003013
1522507948.579625,0.408797,-0.292265,0.036773,0.180807,0.118036,-0.171191,0.380649,0.288122,-0.878688,-0.032199,-0.070165,-0.032598
1522507948.599492,0.409456,-0.290418,0.032952,0.169643,0.073147,-0.104354,0.381439,0.286353,-0.878923,-0.005341,-0.030433,-0.025618
1522507948.619359,0.410016,-0.289982,0.030870,0.101859,0.044981,0.002246,0.381981,0.285935,-0.878824,0.002709,-0.033432,-0.017767
1522507948.639226,0.410819,-0.290633,0.031854,-0.080381,0.049995,0.082044,0.382612,0.286559,-0.878346,-0.006422,-0.066649,-0.008586
1522507948.659093,0.412317,-0.292086,0.033872,-0.180639,0.086462,0.036103,0.383760,0.287950,-0.877390,-0.006608,-0.027040,-0.001242
1522507948.678960,0.413590,-0.293897,0.040368,-0.363765,-0.166669,0.489903,0.384667,0.289685,-0.876421,0.041557,-0.113812,0.006380
1522507948.698827,0.414359,-0.296505,0.052781,-0.356961,-0.074762,0.398937,0.385035,0.292180,-0.875431,-0.051982,0.011882,0.002948
1522507948.718694,0.415274,-0.298539,0.062369,-0.418798,-0.131446,0.219149,0.385595,0.294124,-0.874533,0.020823,-0.022151,-0.012461
1522507948.738561,0.412371,-0.304716,0.071999,-0.541650,-0.309007,0.289779,0.382320,0.300022,-0.873967,0.042775,-0.070057,-0.006374
1522507948.758428,0.410562,-0.309250,0.081389,-0.405836,-0.236093,0.281551,0.380191,0.304345,-0.873401,-0.056705,0.003288,0.023242
1522507948.778295,0.408427,-0.312046,0.089720,-0.366964,-0.232543,0.282119,0.377986,0.307006,-0.873426,-0.000377,0.000306,0.005033
1522507948.798162,0.407710,-0.315844,0.094514,-0.186473,-0.004641,0.017536,0.376895,0.310618,-0.872621,-0.057025,0.086781,0.023347
1522507948.818029,0.409842,-0.315685,0.095593,-0.053671,0.021138,0.011847,0.378774,0.310468,-0.871860,-0.021016,0.027667,0.007068
1522507948.837896,0.410098,-0.317101,0.095901,-0.080441,0.030462,-0.020871,0.378821,0.311813,-0.871359,-0.011024,-0.002960,0.010641
1522507948.857763,0.410497,-0.318427,0.095792,-0.039275,0.026515,-0.030933,0.379003,0.313073,-0.870828,-0.016866,0.004538,0.001718
1522507948.877629,0.410081,-0.320023,0.095180,-0.013267,0.010685,-0.030379,0.378441,0.314588,-0.870526,-0.001122,-0.000502,-0.008624
1522507948.897466,0.409729,-0.321971,0.094695,-0.047903,0.022157,-0.029954,0.377891,0.316437,-0.870096,-0.011359,-0.011063,-0.002860
1522507948.917333,0.410324,-0.323358,0.094836,-0.089052,0.030372,-0.024231,0.378233,0.317752,-0.869467,-0.008467,-0.020633,0.004386
1522507948.937200,0.410738,-0.325429,0.095240,-0.110644,0.022692,-0.021276,0.378329,0.319715,-0.868706,0.001661,-0.017286,0.002800
1522507948.957067,0.411185,-0.327532,0.095787,-0.108422,0.016281,-0.024402,0.378447,0.321707,-0.867918,0.000642,-0.006598,0.000044
1522507948.976934,0.411340,-0.328674,0.095416,-0.044821,0.023298,-0.012734,0.378435,0.322788,-0.867522,-0.005693,0.031903,0.009780
1522507948.996801,0.411442,-0.329268,0.095779,-0.042525,0.002967,-0.015731,0.378447,0.323351,-0.867307,0.003404,-0.017000,0.006803
1522507949.016668,0.411449,-0.329174,0.095769,0.013523,-0.002914,0.002385,0.378465,0.323261,-0.867333,-0.001969,0.008511,0.012597
1522507949.036534,0.411420,-0.328604,0.095772,0.008046,-0.005076,0.011987,0.378514,0.322722,-0.867512,-0.001088,-0.010481,0.011815
1522507949.056401,0.411254,-0.329057,0.096105,-0.018970,-0.013867,0.018090,0.378311,0.323151,-0.867441,0.000748,-0.004136,0.001505
1522507949.076268,0.411229,-0.329019,0.096749,-0.013629,-0.014876,0.025696,0.378294,0.323115,-0.867462,-0.006986,-0.001628,0.001419
1522507949.096135,0.411063,-0.329198,0.097294,-0.002735,-0.025492,0.021674,0.378127,0.323285,-0.867472,-0.002959,0.004551,0.003916
1522507949.116002,0.410871,-0.328744,0.097615,0.018850,-0.012467,0.016519,0.378020,0.322854,-0.867679,-0.013075,0.002097,0.005923
1522507949.135869,0.410756,-0.328440,0.097744,-0.001592,-0.011605,0.006523,0.377959,0.322567,-0.867812,-0.008635,-0.010326,0.002715
1522507949.155736,0.410461,-0.328683,0.097955,-0.026368,-0.013981,-0.000283,0.377671,0.322797,-0.867852,-0.008775,-0.006665,0.000298
1522507949.175603,0.410333,-0.329329,0.098150,-0.033947,-0.008699,-0.001526,0.377477,0.323408,-0.867709,-0.010595,-0.009687,0.004046
1522507949.195470,0.410162,-0.330000,0.098368,-0.038340,-0.000167,0.001546,0.377242,0.324043,-0.867574,-0.010268,-0.008400,-0.000972
1522507949.215337,0.410308,-0.330773,0.098673,-0.044850,0.008344,-0.000777,0.377268,0.324774,-0.867289,-0.012308,-0.005194,0.004084
